class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.5330586433410645,0.4176560342311859,-0.6781406998634338,0.9999992847442627,0.539509654045105,0.40004873275756836,-0.6584301590919495,0.9999980926513672,0.5425366163253784,0.3995758593082428,-0.6584389805793762,0.9999974370002747,0.5456022024154663,0.3992977440357208,-0.6585611701011658,0.999997615814209,0.5271781086921692,0.40028414130210876,-0.6569045782089233,0.999997079372406,0.5230032205581665,0.3997099697589874,-0.6569779515266418,0.9999964237213135,0.5201923847198486,0.3991062641143799,-0.6569874882698059,0.9999963045120239,0.5512294769287109,0.40333670377731323,-0.5277167558670044,0.999993622303009,0.5148352384567261,0.40385353565216064,-0.5211974382400513,0.9999909996986389,0.5395815968513489,0.43367859721183777,-0.6285293102264404,0.9999993443489075,0.5258320569992065,0.4339597523212433,-0.6267379522323608,0.9999992847442627,0.5820305943489075,0.49772733449935913,-0.41294288635253906,0.9999945759773254,0.48441776633262634,0.4973967969417572,-0.38835084438323975,0.9999536871910095,0.5927048921585083,0.6409742832183838,-0.44033628702163696,0.9975886940956116,0.46640339493751526,0.6434406042098999,-0.40399083495140076,0.9888244271278381,0.6076033711433411,0.7601748108863831,-0.5214264988899231,0.986539363861084,0.4598994255065918,0.7621405720710754,-0.4903971254825592,0.9523645043373108,0.6137036085128784,0.7953428626060486,-0.5609010457992554,0.9631260633468628,0.4548034071922302,0.7995832562446594,-0.5281447172164917,0.8966507315635681,0.6064654588699341,0.7964475750923157,-0.5826865434646606,0.9652564525604248,0.46252450346946716,0.7985281944274902,-0.5557254552841187,0.9004917144775391,0.6026807427406311,0.7899226546287537,-0.5322113633155823,0.9543141722679138,0.46605968475341797,0.7891861200332642,-0.5041079521179199,0.8796632885932922,0.559139609336853,0.5959275960922241,-0.005010085180401802,0.9999833106994629,0.5063350796699524,0.5958410501480103,0.005043153651058674,0.9999521970748901,0.5740199685096741,0.6990499496459961,-0.3772718012332916,0.9811761379241943,0.47996506094932556,0.6825686097145081,-0.34353989362716675,0.9836021065711975,0.5816868543624878,0.8642715215682983,-0.1335589438676834,0.9893465042114258,0.4808874726295471,0.8665347695350647,-0.10502918809652328,0.9929549098014832,0.5784693956375122,0.8851146101951599,-0.11862514913082123,0.8796080946922302,0.48788022994995117,0.8933330178260803,-0.08985477685928345,0.9304174780845642,0.5957610607147217,0.9145338535308838,-0.28634360432624817,0.9801469445228577,0.4626495838165283,0.9138695001602173,-0.2547529339790344,0.9850060343742371
up,0.538669764995575,0.12189170718193054,-0.30345419049263,0.9999967217445374,0.543406069278717,0.10722119361162186,-0.2875635623931885,0.9999887943267822,0.546703040599823,0.10723720490932465,-0.28756335377693176,0.9999886155128479,0.5501626133918762,0.1075395718216896,-0.28755417466163635,0.9999895095825195,0.5328660011291504,0.10792063921689987,-0.28883665800094604,0.9999876022338867,0.5286514759063721,0.10840429365634918,-0.2888587415218353,0.9999871850013733,0.5250145792961121,0.10890413075685501,-0.2888508141040802,0.9999869465827942,0.5543466806411743,0.11625879257917404,-0.1709839403629303,0.9999772906303406,0.519101619720459,0.11727553606033325,-0.1773802638053894,0.9999665021896362,0.54502272605896,0.1415911465883255,-0.2582746148109436,0.9999940395355225,0.5309985280036926,0.14058205485343933,-0.26035192608833313,0.9999925494194031,0.582585871219635,0.2213066667318344,-0.08311114460229874,0.9999765753746033,0.4924779534339905,0.21521610021591187,-0.08633200824260712,0.9999634027481079,0.5936276912689209,0.35105112195014954,-0.022940799593925476,0.9918616414070129,0.4811243414878845,0.3456922173500061,-0.03370392695069313,0.9800230264663696,0.612087607383728,0.4688926339149475,-0.11656669527292252,0.9776291251182556,0.46540284156799316,0.46054476499557495,-0.12380927801132202,0.9519928693771362,0.6158002614974976,0.5045185089111328,-0.14255888760089874,0.9467514157295227,0.46012383699417114,0.49618658423423767,-0.15289974212646484,0.9046461582183838,0.6120240092277527,0.5055627822875977,-0.18203610181808472,0.9512284994125366,0.4653429388999939,0.4960300326347351,-0.1911506950855255,0.9122370481491089,0.6087875962257385,0.4963668882846832,-0.1339355707168579,0.9385067224502563,0.46895653009414673,0.487161248922348,-0.14117774367332458,0.8981720805168152,0.5630660653114319,0.46129077672958374,-7.463248766725883e-05,0.9998418688774109,0.5084444284439087,0.4583156108856201,-3.8631551433354616e-05,0.9998554587364197,0.5705811381340027,0.6661173701286316,-0.020311258733272552,0.9935985207557678,0.49793171882629395,0.665959894657135,-0.024584470316767693,0.9944090247154236,0.5847433805465698,0.8579145669937134,0.0797184631228447,0.9951702356338501,0.480548620223999,0.8587547540664673,0.0848088413476944,0.9953098297119141,0.5809741616249084,0.8780152201652527,0.08068114519119263,0.9059987664222717,0.4835685193538666,0.8816280961036682,0.0866703987121582,0.9038324952125549,0.5948909521102905,0.9148085713386536,-0.06940826773643494,0.9906308650970459,0.46688318252563477,0.9097636938095093,-0.056895989924669266,0.9905903935432434
up,0.5374032258987427,0.12089643627405167,-0.31845393776893616,0.9999968409538269,0.5423556566238403,0.10683589428663254,-0.3025796413421631,0.9999892115592957,0.5455043911933899,0.10712648928165436,-0.30257347226142883,0.9999891519546509,0.5480972528457642,0.10727078467607498,-0.3025692105293274,0.9999898672103882,0.5321199297904968,0.10673866420984268,-0.3037387728691101,0.9999878406524658,0.5284348726272583,0.1069190576672554,-0.30376461148262024,0.9999874830245972,0.5249573588371277,0.10703502595424652,-0.3037566840648651,0.9999868869781494,0.5532583594322205,0.11603280156850815,-0.1859320104122162,0.9999784827232361,0.519313395023346,0.11509808152914047,-0.19181159138679504,0.999966025352478,0.5443044900894165,0.14129981398582458,-0.2732459008693695,0.9999940991401672,0.5299557447433472,0.13950753211975098,-0.27520057559013367,0.9999921917915344,0.5815958380699158,0.2223113626241684,-0.09628876298666,0.9999791383743286,0.4922208786010742,0.21538233757019043,-0.09899121522903442,0.9999637603759766,0.5932538509368896,0.35043811798095703,-0.033075086772441864,0.9914712309837341,0.4816308617591858,0.34671550989151,-0.045794881880283356,0.9765535593032837,0.6121081113815308,0.4687313139438629,-0.12325233221054077,0.9810681343078613,0.466641366481781,0.4654041826725006,-0.13439734280109406,0.9522462487220764,0.6161503791809082,0.5038573145866394,-0.14828088879585266,0.9548985362052917,0.46127089858055115,0.5003018975257874,-0.16326162219047546,0.9080262184143066,0.6126564145088196,0.505183219909668,-0.18857243657112122,0.9591909646987915,0.4672691822052002,0.4999149441719055,-0.2011161744594574,0.9158602356910706,0.6095439195632935,0.49555012583732605,-0.14080141484737396,0.9476118683815002,0.4704979360103607,0.49045243859291077,-0.15150710940361023,0.9016310572624207,0.5624090433120728,0.4604295492172241,-0.00189904123544693,0.9998177289962769,0.5082043409347534,0.4576999545097351,0.0017698390875011683,0.999836266040802,0.5703607201576233,0.6668211221694946,-0.02023845538496971,0.9945728182792664,0.49662119150161743,0.6647974848747253,-0.020114466547966003,0.9951812624931335,0.5848439931869507,0.8589210510253906,0.07832884043455124,0.9959507584571838,0.48051780462265015,0.8591756820678711,0.0866016298532486,0.9957993626594543,0.5818872451782227,0.8868624567985535,0.07879611104726791,0.9070369601249695,0.4840821623802185,0.8860847353935242,0.08781678974628448,0.9014684557914734,0.5948009490966797,0.9152837991714478,-0.06972551345825195,0.9920713901519775,0.4656737446784973,0.9098885655403137,-0.05416131019592285,0.991665244102478
up,0.5364343523979187,0.1205548420548439,-0.324767529964447,0.9999970197677612,0.5413452982902527,0.10591629147529602,-0.30902859568595886,0.9999897480010986,0.5445634722709656,0.10615381598472595,-0.309023380279541,0.9999897480010986,0.5469189882278442,0.1062062606215477,-0.30901873111724854,0.9999903440475464,0.5310631990432739,0.10633360594511032,-0.3103736937046051,0.9999885559082031,0.5274356603622437,0.10667870938777924,-0.310398131608963,0.9999881982803345,0.5240460634231567,0.10682040452957153,-0.3103874623775482,0.9999874234199524,0.5517553091049194,0.11484213918447495,-0.19249650835990906,0.9999796152114868,0.5183078646659851,0.11539821326732635,-0.1989888846874237,0.9999675154685974,0.5434151291847229,0.14019642770290375,-0.2795719504356384,0.9999943375587463,0.5290302038192749,0.1395212560892105,-0.28173983097076416,0.9999924302101135,0.580726683139801,0.2208605706691742,-0.10346082597970963,0.9999799132347107,0.4912329614162445,0.21607905626296997,-0.10406909883022308,0.9999642968177795,0.593163788318634,0.34890490770339966,-0.038550399243831635,0.9915915727615356,0.48154011368751526,0.3474156856536865,-0.04857473447918892,0.9753050208091736,0.6121441721916199,0.46864399313926697,-0.1279781013727188,0.9823446273803711,0.4666738510131836,0.4668574929237366,-0.136064812541008,0.9516851902008057,0.6163760423660278,0.5033921003341675,-0.1526014804840088,0.9577150344848633,0.461590051651001,0.5011993646621704,-0.16432446241378784,0.9080864787101746,0.6127622723579407,0.5050530433654785,-0.19316081702709198,0.9619204998016357,0.46738535165786743,0.5007585287094116,-0.20261254906654358,0.916058361530304,0.6096095442771912,0.4955335259437561,-0.14552181959152222,0.9508233666419983,0.4705165922641754,0.49136030673980713,-0.15327893197536469,0.9016628861427307,0.5623472929000854,0.46081575751304626,-0.0018873941153287888,0.9998100996017456,0.5081812143325806,0.4580955505371094,0.0017566864844411612,0.9998334646224976,0.5703657865524292,0.6674531102180481,-0.018552621826529503,0.9950875043869019,0.496008962392807,0.664965808391571,-0.01825558952987194,0.9956740140914917,0.5848689079284668,0.8591073751449585,0.08069382607936859,0.9963440299034119,0.4804307818412781,0.8598038554191589,0.08905312418937683,0.9962055087089539,0.5817644000053406,0.887519896030426,0.08118081092834473,0.9125075340270996,0.4842659533023834,0.8880288600921631,0.09023121744394302,0.9053225517272949,0.5957100987434387,0.9152103662490845,-0.06684738397598267,0.9928429126739502,0.46479496359825134,0.9103694558143616,-0.0514879934489727,0.9924291968345642
up,0.5360120534896851,0.11990275979042053,-0.33856257796287537,0.9999972581863403,0.5409143567085266,0.10521411895751953,-0.3231062889099121,0.9999905228614807,0.5441316366195679,0.10550593584775925,-0.32309749722480774,0.9999905824661255,0.5464538335800171,0.10561142861843109,-0.3230925500392914,0.9999909996986389,0.5306557416915894,0.10561804473400116,-0.3242276906967163,0.9999894499778748,0.5271013975143433,0.10601776838302612,-0.3242577016353607,0.9999890327453613,0.5236981511116028,0.10619203001260757,-0.3242473304271698,0.9999881982803345,0.5512181520462036,0.11427944898605347,-0.20663850009441376,0.9999812245368958,0.5178598165512085,0.11499520391225815,-0.212360218167305,0.9999696016311646,0.5429864525794983,0.13934405148029327,-0.29335397481918335,0.999994695186615,0.5286083221435547,0.13892041146755219,-0.29526346921920776,0.999992847442627,0.5804365873336792,0.22004598379135132,-0.11653342097997665,0.9999811053276062,0.49051252007484436,0.21646429598331451,-0.11553379148244858,0.9999656081199646,0.5931848287582397,0.34852737188339233,-0.05150553584098816,0.9919789433479309,0.4814170300960541,0.34781593084335327,-0.05628020316362381,0.9748477935791016,0.6121257543563843,0.46842825412750244,-0.14072997868061066,0.9837222099304199,0.4666648805141449,0.46862491965293884,-0.14003756642341614,0.9520101547241211,0.616397500038147,0.5032843947410583,-0.16530127823352814,0.9606295228004456,0.4615905284881592,0.5020454525947571,-0.16738127171993256,0.9091960787773132,0.6127391457557678,0.5049705505371094,-0.20610566437244415,0.9646716713905334,0.46720361709594727,0.5015010833740234,-0.20641767978668213,0.9172031283378601,0.6095362305641174,0.49545982480049133,-0.1582079827785492,0.9540965557098389,0.4703606963157654,0.4920279085636139,-0.1574345976114273,0.9028648734092712,0.5623642206192017,0.46082985401153564,-0.0018878327682614326,0.9998080730438232,0.508226752281189,0.45830896496772766,0.001755446894094348,0.9998345375061035,0.5704562067985535,0.6675819158554077,-0.018038678914308548,0.9954186677932739,0.4958803653717041,0.6650577783584595,-0.017060546204447746,0.99599689245224,0.5848854780197144,0.8591594099998474,0.08148372173309326,0.9966171383857727,0.48039692640304565,0.8598984479904175,0.09098340570926666,0.9964805841445923,0.5815443992614746,0.8875818848609924,0.08200573921203613,0.917121171951294,0.4843250811100006,0.8881498575210571,0.09222567826509476,0.9081466794013977,0.5961025953292847,0.915195643901825,-0.06587585806846619,0.9933971166610718,0.4645703434944153,0.9106650352478027,-0.049266934394836426,0.9929519891738892
up,0.5360035300254822,0.11870231479406357,-0.3491637110710144,0.9999974966049194,0.5409612655639648,0.10378328710794449,-0.3338070213794708,0.999991238117218,0.5441489815711975,0.10398772358894348,-0.333799809217453,0.999991238117218,0.5465389490127563,0.1042194664478302,-0.333797425031662,0.9999916553497314,0.5306429266929626,0.10434343665838242,-0.3347417712211609,0.9999903440475464,0.5271148085594177,0.10480201244354248,-0.3347746729850769,0.9999900460243225,0.5237089395523071,0.1052028015255928,-0.3347705900669098,0.9999892115592957,0.5515052676200867,0.11334328353404999,-0.21696262061595917,0.9999822974205017,0.5179539918899536,0.1138923242688179,-0.2217344045639038,0.9999719262123108,0.5429947376251221,0.1388077586889267,-0.30376726388931274,0.9999949932098389,0.5285903215408325,0.1381049007177353,-0.3053605556488037,0.9999932646751404,0.5809227824211121,0.22020405530929565,-0.12503406405448914,0.9999805092811584,0.4903416633605957,0.2165389358997345,-0.12429407984018326,0.9999673962593079,0.5934152603149414,0.3491743803024292,-0.05930474400520325,0.992132306098938,0.4811948239803314,0.349807471036911,-0.06609747558832169,0.9750146865844727,0.612044632434845,0.4686092734336853,-0.14805397391319275,0.9844376444816589,0.4667549133300781,0.4726284146308899,-0.15178322792053223,0.9533109664916992,0.6164096593856812,0.5035765767097473,-0.17273090779781342,0.9622307419776917,0.46187859773635864,0.5048821568489075,-0.17957285046577454,0.9117331504821777,0.6126928329467773,0.5051628351211548,-0.2137516438961029,0.9662108421325684,0.4671684801578522,0.5041637420654297,-0.2186902016401291,0.9196162819862366,0.6094207763671875,0.4956212341785431,-0.165612131357193,0.9558994174003601,0.4703383445739746,0.49449506402015686,-0.1692289561033249,0.9054767489433289,0.5628367066383362,0.4610779583454132,-0.001884193392470479,0.9997971653938293,0.5084601640701294,0.45890429615974426,0.001745828427374363,0.9998331069946289,0.5709282159805298,0.6677805781364441,-0.015790291130542755,0.9956821203231812,0.49544253945350647,0.6653711795806885,-0.01517584640532732,0.9963547587394714,0.5849108695983887,0.859259307384491,0.0868866890668869,0.9968349933624268,0.4803137183189392,0.8603907227516174,0.09449918568134308,0.9967520833015442,0.5814329981803894,0.8876516819000244,0.08768103271722794,0.9220138788223267,0.4844064712524414,0.8887391090393066,0.09589771926403046,0.9115139245986938,0.5962742567062378,0.9152727723121643,-0.0602063313126564,0.9938440322875977,0.46433478593826294,0.9109857082366943,-0.04625081270933151,0.9934218525886536
down,0.39964428544044495,0.36983680725097656,-0.21672765910625458,0.9999708533287048,0.4056017994880676,0.35513216257095337,-0.22954201698303223,0.9999476671218872,0.4078090786933899,0.35471174120903015,-0.22949719429016113,0.9999468922615051,0.4102357029914856,0.3542923629283905,-0.22950002551078796,0.9999507665634155,0.40324121713638306,0.35416507720947266,-0.20543727278709412,0.9999567866325378,0.4035676419734955,0.3531656563282013,-0.20551422238349915,0.9999637603759766,0.4040258526802063,0.35207173228263855,-0.20550386607646942,0.9999711513519287,0.4236735701560974,0.35914894938468933,-0.24248099327087402,0.9999226331710815,0.41522711515426636,0.3569304943084717,-0.13575845956802368,0.9999662637710571,0.40566983819007874,0.38538312911987305,-0.21883097290992737,0.9999672174453735,0.402517169713974,0.38550594449043274,-0.18773016333580017,0.9999668002128601,0.46395930647850037,0.43758994340896606,-0.28116342425346375,0.9999568462371826,0.4306279718875885,0.4477720856666565,-0.02306859754025936,0.9999753832817078,0.4764236509799957,0.5784006714820862,-0.2927051782608032,0.9838829040527344,0.4313090741634369,0.5658795237541199,0.010944025591015816,0.7701719403266907,0.4914826452732086,0.6945183873176575,-0.27778229117393494,0.9695427417755127,0.42849117517471313,0.6525511145591736,-0.010971148498356342,0.8510674238204956,0.49218958616256714,0.7183113098144531,-0.3178747296333313,0.9509062767028809,0.42482882738113403,0.6747303605079651,-0.0028584590181708336,0.7944285869598389,0.48808661103248596,0.7220063209533691,-0.3029937446117401,0.95079106092453,0.42958587408065796,0.6776050925254822,-0.03529767319560051,0.7996418476104736,0.48658663034439087,0.7153531312942505,-0.2742336094379425,0.9218608140945435,0.4324425160884857,0.673236608505249,-0.024115849286317825,0.7830673456192017,0.5509974360466003,0.5169204473495483,-0.08789323270320892,0.9993585348129272,0.5232914686203003,0.5130658745765686,0.08799535781145096,0.9995154142379761,0.46282023191452026,0.6119095087051392,-0.11209623515605927,0.961875319480896,0.44414615631103516,0.6024132370948792,0.07281191647052765,0.5693392157554626,0.4844011664390564,0.7618342041969299,-0.019741855561733246,0.9666316509246826,0.46443042159080505,0.7436723709106445,0.14849278330802917,0.5728378891944885,0.49624043703079224,0.7852227091789246,-0.009865998290479183,0.9272512793540955,0.47930318117141724,0.7707652449607849,0.15488356351852417,0.5848249197006226,0.45697760581970215,0.8081070780754089,-0.03432817384600639,0.9588083028793335,0.4352608621120453,0.7927993535995483,0.13809368014335632,0.6307560801506042
down,0.399513304233551,0.38163766264915466,-0.23806245625019073,0.9999852776527405,0.4055100381374359,0.3664364218711853,-0.25007492303848267,0.999973475933075,0.4077894687652588,0.3660125732421875,-0.2500392496585846,0.9999724626541138,0.41023340821266174,0.3654640316963196,-0.2500479817390442,0.9999744296073914,0.4027789533138275,0.3653222918510437,-0.2270926535129547,0.9999788403511047,0.40294092893600464,0.3642931580543518,-0.22718684375286102,0.9999823570251465,0.40320438146591187,0.3631901144981384,-0.22717776894569397,0.9999861717224121,0.4239341616630554,0.36803144216537476,-0.2580738067626953,0.9999586939811707,0.4146491587162018,0.366881400346756,-0.15731874108314514,0.9999844431877136,0.40583762526512146,0.3961712718009949,-0.23838897049427032,0.9999826550483704,0.4023813307285309,0.39689889550209045,-0.20878012478351593,0.9999848008155823,0.46480727195739746,0.44853493571281433,-0.29111579060554504,0.999966025352478,0.43029874563217163,0.4563233554363251,-0.041317667812108994,0.9999872446060181,0.47801297903060913,0.5954916477203369,-0.29346734285354614,0.9867346286773682,0.4313814043998718,0.574371337890625,-0.0010305612813681364,0.7731104493141174,0.4924210011959076,0.7124795913696289,-0.27779775857925415,0.9776293635368347,0.4279274046421051,0.6629576086997986,-0.02434970811009407,0.8817806243896484,0.49249202013015747,0.7389920353889465,-0.31616660952568054,0.9620742797851562,0.4236973822116852,0.6849425435066223,-0.01564873196184635,0.8252480626106262,0.48694315552711487,0.7399035692214966,-0.3040817975997925,0.9617846012115479,0.427264928817749,0.6871640682220459,-0.048626940697431564,0.8299588561058044,0.48597532510757446,0.7325365543365479,-0.27510973811149597,0.9384225606918335,0.4315912127494812,0.6824537515640259,-0.03731694445014,0.8118259906768799,0.5517038106918335,0.5237963199615479,-0.0846671462059021,0.999480664730072,0.5230873823165894,0.5176035165786743,0.08475752919912338,0.9996085166931152,0.4618745446205139,0.6123979091644287,-0.11275096237659454,0.9628390073776245,0.43850746750831604,0.6007605195045471,0.06136751174926758,0.5863507986068726,0.4847857356071472,0.7728120684623718,-0.017739923670887947,0.9669575691223145,0.4648987650871277,0.7487174868583679,0.13946174085140228,0.5758439898490906,0.4928903579711914,0.7916017174720764,-0.008354010060429573,0.9272182583808899,0.48008131980895996,0.7699681520462036,0.14574772119522095,0.5909261107444763,0.44882458448410034,0.8090521693229675,-0.033119142055511475,0.9586664438247681,0.43515515327453613,0.7921357750892639,0.13076290488243103,0.6141486167907715
down,0.4002668857574463,0.36582624912261963,-0.23248502612113953,0.9999886751174927,0.40596023201942444,0.3525700569152832,-0.24125424027442932,0.9999798536300659,0.4083292484283447,0.35256946086883545,-0.24119563400745392,0.9999784231185913,0.410909503698349,0.35226908326148987,-0.24117544293403625,0.9999800324440002,0.40303856134414673,0.3508531153202057,-0.22144027054309845,0.9999844431877136,0.40316933393478394,0.3498494327068329,-0.2215488702058792,0.9999871253967285,0.4034435749053955,0.348708838224411,-0.2215375006198883,0.9999900460243225,0.4245493412017822,0.356065571308136,-0.24795575439929962,0.999966561794281,0.41590580344200134,0.3529174029827118,-0.15272678434848785,0.9999889135360718,0.4070987105369568,0.3817901909351349,-0.23013167083263397,0.9999858736991882,0.40305179357528687,0.3799283802509308,-0.20427396893501282,0.9999892711639404,0.4657290577888489,0.43279483914375305,-0.2789771556854248,0.9999566078186035,0.431617796421051,0.4401479959487915,-0.04312717914581299,0.9999884366989136,0.47756490111351013,0.5687825679779053,-0.28175267577171326,0.9866324663162231,0.43243247270584106,0.5519996881484985,-0.010535229928791523,0.7599095702171326,0.49230942130088806,0.685517430305481,-0.2623414695262909,0.9775557518005371,0.42801254987716675,0.6403017640113831,-0.03641330450773239,0.869822084903717,0.4947301745414734,0.7116164565086365,-0.2990182042121887,0.9603680372238159,0.4236694276332855,0.6652583479881287,-0.029834061861038208,0.8032682538032532,0.48883765935897827,0.7146618962287903,-0.2872166037559509,0.9601491689682007,0.4269917607307434,0.6669812798500061,-0.06225410848855972,0.8077936768531799,0.4869905114173889,0.7080039381980896,-0.25967860221862793,0.9363709092140198,0.43048086762428284,0.659314751625061,-0.04946642369031906,0.7881767749786377,0.5513201951980591,0.5153809189796448,-0.07955454289913177,0.9992830753326416,0.5204557776451111,0.5083950757980347,0.07965464890003204,0.9995065331459045,0.46357741951942444,0.6026533246040344,-0.09607280045747757,0.9655824899673462,0.43916159868240356,0.5960602164268494,0.06747277081012726,0.5914220213890076,0.46989375352859497,0.7586554884910583,-0.0046099452301859856,0.9686214923858643,0.45971402525901794,0.7405003905296326,0.1474158763885498,0.5909751057624817,0.480607807636261,0.7847157716751099,0.0034907038789242506,0.9296252131462097,0.473774254322052,0.7646335959434509,0.15385372936725616,0.5948817729949951,0.43138059973716736,0.7866420149803162,-0.029145509004592896,0.9609176516532898,0.42858919501304626,0.7829497456550598,0.13315646350383759,0.6243709325790405
up,0.46334201097488403,0.13010209798812866,-0.17457345128059387,0.9998921751976013,0.46871456503868103,0.1154758483171463,-0.1928635537624359,0.9998443722724915,0.47092026472091675,0.11493170261383057,-0.1928796023130417,0.9998704791069031,0.4733256697654724,0.1141044944524765,-0.19290791451931,0.9998916387557983,0.4660864770412445,0.11568907648324966,-0.16323041915893555,0.9998164772987366,0.4662940502166748,0.11534693092107773,-0.1632450968027115,0.9998058080673218,0.4666331708431244,0.11482910811901093,-0.1632923036813736,0.9998213052749634,0.4887988567352295,0.11825715005397797,-0.23272743821144104,0.9998899102210999,0.48045602440834045,0.11816931515932083,-0.07976861298084259,0.9996381998062134,0.46996569633483887,0.1438753753900528,-0.18242385983467102,0.9999197125434875,0.4664200246334076,0.14371585845947266,-0.14362896978855133,0.9998422265052795,0.5116274952888489,0.20436201989650726,-0.27164503931999207,0.9999740123748779,0.4741732180118561,0.21258606016635895,0.015616660006344318,0.9997813105583191,0.5006335973739624,0.3414718806743622,-0.2898367643356323,0.9927818775177002,0.4551132321357727,0.3317936658859253,0.0715004950761795,0.47751864790916443,0.4937545359134674,0.45646488666534424,-0.2815403342247009,0.9715823531150818,0.43039122223854065,0.41452258825302124,0.02854693867266178,0.6145220994949341,0.49342745542526245,0.48893454670906067,-0.30668509006500244,0.944632887840271,0.42327672243118286,0.43899524211883545,0.023063039407134056,0.5408849120140076,0.4864038825035095,0.4884307086467743,-0.3150332570075989,0.9432570934295654,0.42132869362831116,0.4398358166217804,-0.0054540932178497314,0.5565866231918335,0.48484355211257935,0.4773014485836029,-0.2826806604862213,0.9091778993606567,0.4251790940761566,0.4345620572566986,0.013547693379223347,0.5521489381790161,0.4853346347808838,0.43464693427085876,-0.08859468251466751,0.9996452331542969,0.4591306746006012,0.4313843250274658,0.08851488679647446,0.9993720650672913,0.49096450209617615,0.6102442145347595,-0.10148610919713974,0.9872490763664246,0.4671517312526703,0.597869336605072,0.20193853974342346,0.748953104019165,0.5057287812232971,0.790391206741333,-0.07616564631462097,0.9910395741462708,0.46139708161354065,0.7511252760887146,0.33864134550094604,0.7991407513618469,0.5164535641670227,0.8204576969146729,-0.07960141450166702,0.9655303359031677,0.4680454134941101,0.7788131833076477,0.34801363945007324,0.7618619799613953,0.47026872634887695,0.837141752243042,-0.1863507330417633,0.9871436953544617,0.41945958137512207,0.7810837626457214,0.295465886592865,0.8636787533760071
up,0.46593427658081055,0.12899906933307648,-0.1990550011396408,0.999791145324707,0.4715873599052429,0.11532723903656006,-0.21913716197013855,0.999679446220398,0.4736831784248352,0.11493600904941559,-0.21913745999336243,0.9997360706329346,0.475834459066391,0.11451444774866104,-0.2191656082868576,0.9997633099555969,0.46905773878097534,0.11513186246156693,-0.18837076425552368,0.9996088743209839,0.4692966341972351,0.11453716456890106,-0.18838316202163696,0.9995860457420349,0.4696337580680847,0.11394547671079636,-0.18841634690761566,0.9996053576469421,0.4889253079891205,0.1188519075512886,-0.2497982233762741,0.9997525215148926,0.4819541871547699,0.11871008574962616,-0.10938537120819092,0.9991377592086792,0.47163334488868713,0.14396630227565765,-0.2054349184036255,0.9998348951339722,0.4683094024658203,0.1433461755514145,-0.16484543681144714,0.9996813535690308,0.5102702975273132,0.20579038560390472,-0.2780444920063019,0.9999754428863525,0.4795939326286316,0.2093610167503357,-0.001175738056190312,0.9997307062149048,0.49872273206710815,0.34441035985946655,-0.29296010732650757,0.9890273809432983,0.4590749144554138,0.32737860083580017,0.0521092526614666,0.3159322440624237,0.48608383536338806,0.4508172273635864,-0.26650261878967285,0.947697639465332,0.4351835250854492,0.4150685667991638,0.0017887644935399294,0.47259244322776794,0.4858649671077728,0.482852965593338,-0.2888880670070648,0.9097285270690918,0.42839470505714417,0.4416075348854065,-0.0034724920988082886,0.42516258358955383,0.4802377223968506,0.48044535517692566,-0.2953963875770569,0.9083804488182068,0.4270485043525696,0.4412901997566223,-0.03240229934453964,0.43898463249206543,0.4792551100254059,0.46957576274871826,-0.26692038774490356,0.8655305504798889,0.43036308884620667,0.43467795848846436,-0.012779993005096912,0.4328403174877167,0.4811311364173889,0.43511122465133667,-0.08778708428144455,0.9995863437652588,0.4572390913963318,0.4298556447029114,0.08767461031675339,0.9990576505661011,0.4833391308784485,0.6182703375816345,-0.08114549517631531,0.9883251786231995,0.4681948125362396,0.6065683960914612,0.19278016686439514,0.7923829555511475,0.5024731159210205,0.7871533632278442,-0.03910818323493004,0.993770182132721,0.46185025572776794,0.7477999925613403,0.33197227120399475,0.8598684072494507,0.5097385048866272,0.8130002617835999,-0.04098639637231827,0.964911162853241,0.469434916973114,0.7744423151016235,0.3419317603111267,0.8099285960197449,0.46108850836753845,0.8348746299743652,-0.1558404564857483,0.9913270473480225,0.41914835572242737,0.7814979553222656,0.28725045919418335,0.9176849722862244
